address,balance,tx_count,updatedAt,balanceUSD
198adQNQqqjs4Rk6kZSvfbLAvt7spGhbxu,250000000,1,2022-04-03T20:03:35.979Z,1690.7400525
193R2mxqpKcSseNJTmhWZ4ta75Cqw7LnCR,50000000,1,2022-04-03T20:03:36.013Z,210.310501
18ut919B2R3e1gaEH4BdKh8voCs4cngdmj,300000000,1,2022-04-03T20:03:16.210Z,1851.362916
18x1tYrUfCdTRaAk97V2XgfKhokBH35gfi,100000000,1,2022-04-03T20:03:17.302Z,429.713013
191LXh2dTgPGYDk4Htofhebnk7ReiGVT15,400000000,1,2022-04-03T20:03:36.063Z,2368.412108
18uYMTeZxNLoANKv483CQUtVqx7g46fZ18,400577775,2,2022-04-03T20:03:17.352Z,2550.823234375055
18wemVQzkotQu1hCCpVbpkiUnyfEAyNn35,100000000,1,2022-04-03T20:03:16.240Z,438.798004
18wYATuao3mrfPFwVwf3qfPnzz8wxadx7H,50000000,1,2022-04-03T20:03:16.289Z,209.0444945
1914Zr5FFSeegGCX4umZYp8nmnsgAbDzyX,400000000,1,2022-04-03T20:03:35.388Z,1819.063964
194Uv9NymH7DBx2AfKkPcJqtXSYwaiyxFh,50000000,1,2022-04-03T20:03:36.216Z,204.774002
195E6K8iTNouHFB3M9BkCsAY7ix4jBaCGN,1315504,3,2022-04-03T20:03:36.253Z,23.93914820635824
196WgHAry3M4Ywoj2CVzkvEVAaLDsDzKN1,50000000,1,2022-04-03T20:03:36.236Z,217.561493
18XyBC6Gfz5okP8Rpj84XJeumq2wBJwFdg,200000000,1,2022-04-03T20:03:16.416Z,1316.156006
196jQrKuEEL2NsEkEjoE3SaCVNUwjmM7Mm,300000000,1,2022-04-03T20:03:35.449Z,1305.368958
19A2tPXNK3JsCsX5RrTGEZ9rb3vYQyiojV,200000000,1,2022-04-03T20:03:35.479Z,875.495972
18yJxJhVf2uAqyAPY9nAMScMySWDnoP3sV,50000000,1,2022-04-03T20:03:17.438Z,230.7129975
196LkLwKm8kCypYmAXh2e8jsRNBpLrH2U6,50000000,1,2022-04-03T20:03:35.494Z,208.588501
18WLrWzUeggYpmcn7qjo16Hnhzaev6fkG8,50000000,1,2022-04-03T20:03:16.451Z,210.310501
196XpPeKbJ1YsMCtScEKxpwPDuCxusTiy7,50200000,1,2022-04-03T20:03:36.276Z,212.031238972
199iLrHzHsZZX91b6hpRLBGFYkFn6D2xsM,50190000,1,2022-04-03T20:03:35.509Z,206.25028159049998
18ZoKKJNDqWSrpVdKSfGVGL4kaYC5boH5n,100000000,1,2022-04-03T20:03:36.290Z,424.230988
18yno1McpTWto9PxR4PUH4Ly9sfUymp6UR,406600840,2,2022-04-03T20:03:16.470Z,2364.1351704317703
18wj1kF7HtskRNtMsLSnFW7noJWr9SvVoQ,300000000,1,2022-04-03T20:03:17.490Z,1251.032958
18UzFfT35Y2Ky2E4Gpms8SX5v4dNVXEmhM,50000000,1,2022-04-03T20:03:16.502Z,208.2579955
193KQZH8KrGoJXfXuY1ajFnjZZ9RbYX7xj,200000000,1,2022-04-03T20:03:35.574Z,1308.19397
1971TPwRsEf83WQtjtYC74NHTMis6KMbvY,50010000,1,2022-04-03T20:03:36.330Z,212.05740249989998
197dJGTbMvbVa49TLWs87SMG2d1xMC7q9v,100475399,1,2022-04-03T20:03:36.381Z,419.160257295738
18YdWiW6grSK3gRkWXmbCfdeZ5Gy6kF7sw,50000000,1,2022-04-03T20:03:16.535Z,210.310501
1923x3y5ptnqEwh8toFiRUszqNUdRXTCC3,100000000,1,2022-04-03T20:03:36.365Z,418.040985
18YtwBNgATFqc3rio4JnFVu4qBPp4zq8Ly,50000000,1,2022-04-03T20:03:16.584Z,206.9859925
18Z6YbqbMCcAFhz2jtTGfMxHAutiY3REXz,300000000,1,2022-04-03T20:03:36.415Z,1831.307922
18YDDVvkuariQyAdtpJxToSC1Vvh3SRweo,100000000,1,2022-04-03T20:03:16.619Z,423.989014
18Wc6DnCRwWVjVnBKqrNeJUxtQhVbHKZTC,20880007,1,2022-04-03T20:03:16.638Z,120.05523576038931
193mQAmGKaV1cegv2RW3DroGy84QEywJYH,800000000,1,2022-04-03T20:03:35.593Z,3366.280032
199k4S9SGfrHHebmT8VYRu8gH4eNpLJhnk,410000000,1,2022-04-03T20:03:36.400Z,1884.3722877
18wg4VfQXcphjuMxjSBCv5EW6wFiidtN4K,100000000,1,2022-04-03T20:03:17.522Z,420.735992
18VS8DJRFZZqmFRzQ19MxgYogmcotXJ7NF,150000000,1,2022-04-03T20:03:16.655Z,626.9399865
197fpkjfeStKqnf8Um2LWYDAoikqcyPj2R,510000000,1,2022-04-03T20:03:36.430Z,2251.0839407999997
18w6AWzin5J2kJXghumK4nfBnAv7f5F5KV,50000000,1,2022-04-03T20:03:17.507Z,208.505493
18VxZoByicdAXudyFi6PRNTuaBJ7LBZD1Q,200000000,1,2022-04-03T20:03:17.554Z,1140.946044
194Fy8MXiRcYsWWuphxaQx1NeABD3xVbe1,410000000,3,2022-04-03T20:03:36.464Z,1713.6363115009
18XkQF67SbqUQeMpejxTSYcuwQkRp8Q2H4,400000000,1,2022-04-03T20:03:16.719Z,2452.083984
18wRgzdhkTxgerhAdzJ8fT6Syy1mBm5eBD,50150000,2,2022-04-03T20:03:17.570Z,210.941432503
18ZqfMcowNRePeSakka6nqMjvyri91W5Cb,100000000,1,2022-04-03T20:03:36.512Z,414.81601
199oCTqW3qoDwnidMN68QK25FwvFdU22Yw,700000000,1,2022-04-03T20:03:36.482Z,2967.923098
18xR9zUK9eTK2y9kAfaiNvnhq5F1yn3Mb,100000000,1,2022-04-03T20:03:16.749Z,418.040985
198YLDtdF843aPyJSpLqtM2EyKdi1YXSn1,400000000,1,2022-04-03T20:03:36.561Z,2301.88794
18vcsFHaStHa6cKiUuGheUikdLhvATdaJJ,300000000,1,2022-04-03T20:03:17.585Z,1851.362916
194H2LwPei9WsyW77H4NpdKMjhrXPrDYKu,300000000,1,2022-04-03T20:03:35.686Z,1836.3989880000001
18y7sboVQRYozpABEBRKUtN16TmQVu4yZJ,1000682,1,2022-04-03T20:03:17.601Z,4.09827315738728
18wWnFTuoREbVVJpu7P17QLXiKL3Spht32,50000000,1,2022-04-03T20:03:16.792Z,210.310501
18uNCVbJa5H7dFhNC4MdWeNvuwRsLVBcBY,300000000,1,2022-04-03T20:03:16.845Z,1788.8939219999997
1916afUT8oN3VuvF5N9SLQMcHQsLi7DY4q,150000000,1,2022-04-03T20:03:35.720Z,916.3380434999999
18YdHKFGc8irmrnm9vCKq2QuDmE2RNJyGK,50980000,2,2022-04-03T20:03:16.865Z,210.7039121686
18YQ6fb4GMHbZrHSud5VCGmRpKLv9XgxqG,400000000,1,2022-04-03T20:03:17.639Z,2151.88794
18Z3igezASVF6TYWCTLWMdRzSgV7MonyS,50000000,1,2022-04-03T20:03:36.632Z,208.505493
18ynoiRdvheXGSZkGxRmQBJe8FX2ZZSNuW,402978723,1,2022-04-03T20:03:17.654Z,1654.0019898301202
18zV1WGWCbqb632n4dPXWjUJTHymxFc15Z,400000000,1,2022-04-03T20:03:36.577Z,2318.604004
1925x55HDrBoPaj4zVJUzJXMnZs72HSVdE,50000000,2,2022-04-03T20:03:36.616Z,208.19700600000002
18XfBiib3eJmcfW6NqK8j3fPdZVvQWEroN,400000000,1,2022-04-03T20:03:17.671Z,2505.263916
18Ww3iPHYdouo6B8FwLLexpGFH91PBR97U,50960000,2,2022-04-03T20:03:17.720Z,214.4320380384
18yUrNehd5hDJ8rskRHGvQSWtDhP6iJLiJ,100000000,1,2022-04-03T20:03:36.664Z,416.394012
18zPy3yxZRHzoZiv9qGgJpReLP9K3uie12,100000000,1,2022-04-03T20:03:36.648Z,416.394012
18y7Z2eAEsZkK8M8W7wLjEedZrFmYujds1,1060520,9,2022-04-03T20:03:16.897Z,50.59061977217041
18XfgMXoPHdu16GdwPxAFX1zpoXgJ6DXWb,410000000,1,2022-04-03T20:03:16.917Z,1831.5601385
197jzVts5wjRXuLaBwGFnWrDVetDGfpxq8,400000000,2,2022-04-03T20:03:35.738Z,1655.8879399999998
18YuqSfgf4RHkMjfqk66Dk3StNz9XYGrCA,410000000,1,2022-04-03T20:03:17.768Z,1707.2154491999997
19131LTwMfi5gornSEH8gtyzx7p8CJEuH2,400000000,1,2022-04-03T20:03:35.806Z,2296.42798
18Yhxe5YZiKQWEDxnHF1X4v2VtGfUwKy33,300000000,1,2022-04-03T20:03:16.950Z,1273.632018
197cycQmWNHMDjMoAS7essxc6eZd8kWyUs,410000000,1,2022-04-03T20:03:35.822Z,1880.0468164
195bxy1iEDMKFXob33WQ1iaCtE24yKbaFK,400000000,1,2022-04-03T20:03:35.776Z,2311.043944
199EQGiswbB1eRaYcpECS7nDrzThhKab4Y,150000000,1,2022-04-03T20:03:35.837Z,673.516479
18uKj1EZAatgx4T278zpJHNyfuhJsQ8sgP,300000000,1,2022-04-03T20:03:16.984Z,1251.5310060000002
18uGZmYdnAG7AQ81Eiojb2awpabvMWh2R8,50500000,1,2022-04-03T20:03:17.799Z,220.767820505
18wLHSxLdMaEBVnFSarUCxHFwNC1guW1oY,100000000,1,2022-04-03T20:03:17.029Z,423.734009
195DBZQVK3iuXqWLiP6SgaERfXyw4S6Gr,50000000,1,2022-04-03T20:03:36.778Z,208.218994
18yRbTGzt1iACQm7FbTVSJJvUjVUCUtfjP,300000000,1,2022-04-03T20:03:17.058Z,1740.546021
1916Lg5Vs7TucomotWQvh3iDLp8AJRm4vi,150000000,1,2022-04-03T20:03:36.830Z,673.516479
19D3gLzn1Vvvehdhca7w3qecEa95ywFduQ,510000000,1,2022-04-03T20:03:35.892Z,2343.9752847
19Cic8kcKMskWmfijSb2ZKddUQxtYKhE6d,251000000,1,2022-04-03T20:03:35.135Z,1700.10079494
19hoRDfUkytiAiFkaWFrcyxpLTkGsK46je,200000000,1,2022-04-03T20:04:00.595Z,827.94397
19DQBDQo4T5DZEHiRNdiTR8unK69UBYxQT,100000000,1,2022-04-03T20:03:35.907Z,452.727997
19DQ3hN6U1FVuj1zQqreqPA3frdk4CoCGK,1000682,14,2022-04-03T20:03:35.235Z,58.56565245324777
19Cst9GXRKSELRHdpe1x31xNhsGemZdf6F,400000000,1,2022-04-03T20:03:35.185Z,2448.531984
19Gpgv44ftuBB3yG3xRSriAggF8ajxL4F7,50000000,1,2022-04-03T20:03:59.704Z,208.4149935
19a65oPJLYCtvgVyQzNdB2xszhPAjJTZ7k,100000000,1,2022-04-03T20:03:35.935Z,407.488007
19FjueJXMeZGFtRAJZEhot4uXnKj8MJ6uo,150000000,1,2022-04-03T20:04:00.671Z,935.965485
19JLWf6bx5YwPFAeLQURj6VQs6zn3rUEyK,250000000,1,2022-04-03T20:04:00.684Z,1480.2575675
19F4euspeSnykW3zyLAh7aXrvbWw4PwJ9U,410000000,1,2022-04-03T20:04:00.611Z,1713.6359630999998
19fjSQR2qmMerHBafcu3n7hwgeFiVmU9RT,300000000,1,2022-04-03T20:04:00.699Z,1365.290955
19E5WeYbvkeACBWCibjoE2eYxHFEr1DHQx,1044370,3,2022-04-03T20:03:35.284Z,20.7805088871555
19CZSTJvCt8MapFiNskYYnfLdL2CaYm449,50000000,1,2022-04-03T20:03:35.336Z,208.4149935
19fS97VT4E7xocAS7RphLKQ6qr8teSc9tC,300000000,1,2022-04-03T20:03:59.747Z,1827.68097
19Jcy4cscK2kjrEw3LkjbHMAVjaLfwjjEQ,250000000,1,2022-04-03T20:03:59.729Z,1469.5025624999998
19gXg8eqGmN8bekrSdVwR5c8QXHTUoW4p7,250151823,6,2022-04-03T20:03:59.780Z,1602.3775504634787
19dLzMkF6UwZRg2udtGs7L3EDXcenWRjFj,49966540,1,2022-04-03T20:03:35.349Z,308.3539973227688
19fSjb1TDxzBnUjNEpCMAJHRF72utZurTF,400000000,1,2022-04-03T20:04:00.729Z,1671.839964
19G2yZGG6tQBbqxadidWDrtGBUimSm4ozi,331284523,1,2022-04-03T20:04:00.760Z,1381.4928558276968
19HnvoJ5UuCU9nZRbE62gLa7X6mMCPii6S,100000000,1,2022-04-03T20:04:00.745Z,438.798004
19dRNfg64fY9KAXtydDnxv8Pzz92yc3hSd,150000000,1,2022-04-03T20:03:35.361Z,658.072494
19aQb7XCc2GZ3Eia6mBGEUMS68Nu2WZNVs,50000000,1,2022-04-03T20:03:35.375Z,209.0444945
19gNin1xuuPijaaNe9rTUV8sw72b63Xe8H,400000000,1,2022-04-03T20:03:59.851Z,2662.739992
19jF38eAZYepJV3YT1Gjpyncym6GtKA1Sr,300000000,1,2022-04-03T20:04:00.789Z,1726.6109609999999
19DdA9psrLfeLm5RaArdQjRTLeadUQSZEA,100000000,2,2022-04-03T20:03:36.077Z,424.029999
19Aq5gHhdTtNeEpi9Ntdnn5j47Q7PK15ac,51460000,2,2022-04-03T20:03:36.127Z,214.23929656860003
19crBtESUWDhoxKAUixfQ1aDkYk4LG99Jj,410000000,1,2022-04-03T20:03:36.107Z,1707.7155630999998
19barYsMkFNfMhAPRvt8EwqjtNADGzXe1F,1356938,1,2022-04-03T20:03:36.093Z,5.6287960697738
19CJfHnNZGJ9zjd7VuMVdeRvPQjNDPXGL4,400000000,1,2022-04-03T20:03:36.145Z,2442.736084
19J5etxY9rEcPkML16DMA3f9VKW4U5Su2x,450000000,11,2022-04-03T20:04:00.807Z,1846.5648064050001
19fuE8ikuZLPNZKbkyTEQ5UifKsBMLzTWd,150000000,1,2022-04-03T20:04:00.857Z,935.965485
19iMZKc2yjL9GUHSY177m9pEVm8t1fxVvW,50000000,2,2022-04-03T20:04:00.827Z,209.0204925
19HEyAaJgwC4TgW6J5QerqM38gzTmqrBji,400000000,1,2022-04-03T20:04:00.843Z,1653.228028
19EqgAiYXBGwtuSKZt4G98zWQt28s5hTjv,550000000,1,2022-04-03T20:03:36.182Z,3619.4290164999998
19C9rBUVBUWTQfgTXAbromRbDeVCA4HWRB,300000000,1,2022-04-03T20:03:36.161Z,1223.121003
19CynrkVZxT5DUre6u3DASBsK2svSKjUjV,150000000,1,2022-04-03T20:03:35.404Z,631.309479
19cV7wRyZxv9Dght6QTz5kQK3pasjbvaWi,410000000,1,2022-04-03T20:03:35.420Z,1707.7155630999998
19CrjCEHqFicHftvyfUp13J4Aox3hP99VP,200000000,1,2022-04-03T20:03:36.199Z,874.328002
19fRjMx11Vy4zpeqoeUVyb5fScaBkZRNv3,50000000,1,2022-04-03T20:03:59.949Z,210.310501
19HG7kzL26rH7SWAXEDDHkNnHi12nJbutm,100190000,1,2022-04-03T20:03:59.966Z,417.18516062279997
19fE6t4yCL35nEzkgS8fxtc8n8Z9JfXTBK,400000000,1,2022-04-03T20:04:00.887Z,2301.88794
19jdj5dtLUwYbcVVD3EHRmmTJfd2quhayd,410000000,1,2022-04-03T20:04:00.903Z,1700.745641
19bczkq9btni9VZmrnnt1D2bbHFYC5A3EU,200000000,1,2022-04-03T20:03:35.463Z,1151.073974
19AkKwyCdntewxNrQsryBeMC46ZZnDTbba,410000000,1,2022-04-03T20:03:35.555Z,1733.2544795
19bvpHppLvfB5H3tnbqDWW2APgacvzhu14,200010000,1,2022-04-03T20:03:36.305Z,1308.2593796985002
19DvvMPLva9RQ9ArMwLHPtdMM8pRcM1yjQ,300000000,1,2022-04-03T20:03:35.524Z,1250.1870119999999
19A9Gm3CVKrFzk5E7BuLDopHf4mNQ2tb2D,510000000,1,2022-04-03T20:03:36.348Z,2127.6027102
19feFZPANADLrP9CEsXymFMByintg7eFdo,50000000,1,2022-04-03T20:04:00.047Z,218.873993
19aWnyj6KotyWDh9cbSzamkxDEyGkdBuL9,400000000,1,2022-04-03T20:03:35.538Z,1813.536012
19FUY3WbSdqggQjUe6XK6TUc9RiGjZjTFQ,300000000,1,2022-04-03T20:04:01.011Z,1827.7230840000002
19FNj2Cd3qgPb6cLaz26yVsugxkgd72smD,100000000,1,2022-04-03T20:04:00.083Z,445.737
19ApovY9DYaafLTLqVPeboFbqd8WqUCeKS,250000000,1,2022-04-03T20:03:36.445Z,1623.3999625000001
19ftNTqQ7BNgRuVR4jTQcqYyPFtBgbGi9y,300000000,1,2022-04-03T20:04:01.029Z,1253.879973
19CeLcCgWaryV3sQujeYQdmQnYctEPjJHH,410000000,1,2022-04-03T20:03:35.610Z,1739.3470508
19eVCWHs9A6PdwmfbFfh89oMPbhgrNJesi,300000000,1,2022-04-03T20:03:35.626Z,1814.1840809999999
19Eia33Rgh9tw2qmm966VkRkCJM4oQZGan,100000000,1,2022-04-03T20:03:35.646Z,433.503998
19fQyzdgJY2ZGjkjbaYJYvy3NTGrtGgJGT,400000000,1,2022-04-03T20:04:00.150Z,2559.56006
19h47gtSNp3uoWFJTY53iG9PDMcLtCdX36,100000000,1,2022-04-03T20:04:00.185Z,418.040985
19CsjCvFbtvtNdGHNdpUS7ekzCiBSiZkYk,300000000,1,2022-04-03T20:03:36.496Z,1250.1870119999999
19H6ToAWcwnPDDCSafnuiuVs69ehAAk2P7,200000000,1,2022-04-03T20:04:00.129Z,1329.10205
19ewUrxrExhtPBifAyVpftFcjv35dr7zij,50000000,1,2022-04-03T20:04:01.061Z,210.310501
19JAM6eBnHhTBaoFvfi6XjTweLSzQdhCMT,200000000,1,2022-04-03T20:04:01.094Z,1245.722046
19hdHepimQTpTknwQu6SiLweb9DJAbLA43,400000000,1,2022-04-03T20:04:00.216Z,2666.607912
19CjZ8dLY1x4NjimtiqzvBAeCQLHXQRJDe,400000000,1,2022-04-03T20:03:36.528Z,2147.679932
19a5SwxMYT5om9HDoUadLQXStdGWDMGotx,150000000,1,2022-04-03T20:03:35.668Z,666.2324985
19e68snjSM8hNVhMwGDgS4hd3rgqZJnRgW,50000000,1,2022-04-03T20:03:36.546Z,218.5820005
19GeG5EcLQ34CKeKoM1koabGiLRLUsRcCz,200000000,1,2022-04-03T20:04:00.252Z,1321.534058
19bPJDBhX1H8bFNEmE1sd24CVQugZAMDBm,300000000,1,2022-04-03T20:03:35.704Z,1750.244934
19fwvPx2Q829Yg8AeQQSPYwi9m3Q1roPA4,300000000,1,2022-04-03T20:04:00.306Z,1818.498048
19HP4WhwUc3Hy6pqfNZiJfYPrhBD2xvtNA,400000000,2,2022-04-03T20:04:01.117Z,2475.95734553
19bp3ZGwKh2X5vqXpMEvFDeaWDQsc4BHw,50000000,1,2022-04-03T20:03:36.597Z,210.310501
19h6upg6gR7TmWNXstFbWGfhjqPd8Zix2s,100000000,1,2022-04-03T20:04:00.340Z,608.242981
19hW8VTHokw69Gr1f7HqMVUjr6JPWzem4p,400000000,1,2022-04-03T20:04:01.153Z,2660.048096
19FmK3uUQPvVB1beNvrXATdajNZKhdvBQ9,50000000,1,2022-04-03T20:04:00.288Z,210.367996
19bfzDvaHYwV9Sm7tnxVZr38XWin74whZr,400000000,1,2022-04-03T20:03:35.756Z,1666.063964
19HS8CwutxCUgbrUaLTZBFTwiijYKuSCte,50000000,1,2022-04-03T20:04:01.185Z,205.4694975
19GMxKmgba5e7khn4AqoRi1nGKQjiXvZx7,300000000,1,2022-04-03T20:04:00.376Z,1381.449006
19ga8acNeT7fCZcUq5aR72PmMx17kJkBK4,400000000,1,2022-04-03T20:04:01.218Z,2661.196044
19dcbUi5Kvm8uGaQKTrKxjFGQV9cdWkLRc,100000000,1,2022-04-03T20:03:36.682Z,420.785004
19JjMKEdMiiWPfwNbxf17SJM3ppujM2ZYf,300000000,1,2022-04-03T20:04:00.453Z,1832.052063
19e7kLTBwzm7bawr5jkSNqhkoRkhkgXkzb,50000000,1,2022-04-03T20:03:35.792Z,206.6535035
19FGfgF8a5FfJoNj2PykUZ4MoRnF9JzPfX,300000000,1,2022-04-03T20:04:01.282Z,1300.511994
19CGMnLHT6DowEmEGNUisX726Lx3gcVKwp,300000000,1,2022-04-03T20:03:35.858Z,1923.2160629999998
19D53JAJkVmYWrSaWCtZCm2r7huoACQ9eB,50000000,1,2022-04-03T20:03:36.716Z,208.505493
19JfmHswm5KSdFG8PejWbsVysCKkNT6yUA,105900000,1,2022-04-03T20:04:01.297Z,450.027331233
19A4thzhK8Eq6PHbR6eik1cDqH9HVjrYA5,401541640,2,2022-04-03T20:03:36.731Z,2574.171106704544
19aZB28vFJ3SBtqXVYebk2FPiort1CaXab,709655,1,2022-04-03T20:03:36.746Z,3.0047714825707
19dcB9pihsJPLbEDjbV5fVTSbQhs7xz86U,100000000,1,2022-04-03T20:03:35.875Z,455.096985
19AM2kF6V7zTNnbbFt8wPKUXWQKanwB2LD,410000000,1,2022-04-03T20:03:36.696Z,1884.3722877
19hfeJ33V9ij2NNHfnzpUkXSS93KXhSw3B,100000000,1,2022-04-03T20:04:01.372Z,416.321991
19ivqboqbMTMXcFkKERXkecXAMc8wGXvq1,50000000,1,2022-04-03T20:04:00.471Z,210.392502
19g7pTeJmxy4JvNr3GZnahUTZDMsZMCkpy,1024128,4,2022-04-03T20:04:00.504Z,18.39378892280832
19dwfeTJj7nPGeuTtyj7asCJiAXSiKNqVd,1000064,9,2022-04-03T20:03:36.811Z,39.39525032466817
19Hhb7kJweXWg6t9b5LMoXPgQs6ZeFSxMe,200000000,1,2022-04-03T20:04:01.399Z,1301.238038
19EZCwRsx36PRrNo2FsMAdVf9RuyEcTTSg,400000000,1,2022-04-03T20:04:00.534Z,1643.75598
19iUv46nP4AMqMDCLKD3tqUESroSJqEi92,300000000,1,2022-04-03T20:04:01.431Z,1361.34897
19BkFdWvZy3K4xksN8gDndgHGog17eDc5M,400000000,1,2022-04-03T20:03:36.762Z,2660.048096
19hTZgLgSUdaUUNWZa6D1gFut5LkdF3rcM,50000000,1,2022-04-03T20:04:00.487Z,209.0444945
19BpWugXuM9QejYvcPVCn3Shx7a8zJEcXC,1000000000,4,2022-04-03T20:03:36.794Z,4109.52045019
19KaQXuV5M3REHo72QDqW6VhzeriQfSCbT,50000000,1,2022-04-03T20:03:59.637Z,204.774002
19Qd5WP4wm3SUxQKMxYENNjZzUyruXkWff,410000000,1,2022-04-03T20:04:19.573Z,1739.5562533
19RV2DLJU3VQMX96jqECoBBhkP8t354Uz9,100000000,1,2022-04-03T20:04:19.542Z,622.861023
19M45WCRF5XH8YqHh3owhAudRazx1Frq57,50000000,1,2022-04-03T20:04:00.566Z,209.0444945
19SasnqzPJZoMyqVGYzKTrfufUcTG3pcaA,200000000,1,2022-04-03T20:04:19.558Z,1354.661988
19Nni1BySarJgexbVncwyFu9ptFWEksMXW,700000000,1,2022-04-03T20:04:00.579Z,3112.683042
19Rd98ygbbcXBZL53jbfgvttW836ejzr91,300000000,1,2022-04-03T20:04:19.587Z,1268.234985
19nq29xWSZFNdWFe2CARePs8UN7cCWH1dK,50000000,1,2022-04-03T20:04:00.642Z,206.6535035
19S8iX8f7iT9mM2yjm5RAJzb7xB8vMDmcy,1981664,1,2022-04-03T20:04:19.622Z,13.040894877369919
19ofch1zhjcET2qRZAswngKYUmTTHxZTzk,200000000,1,2022-04-03T20:03:59.680Z,1175.60205
19sXVeCPLrcryN9AxQcwuAStaxMJvLQ2xh,100000000,1,2022-04-03T20:04:18.776Z,416.394012
19ocX5nHCpPZMNKrqUbH6PX46oUg8TMez9,100000000,1,2022-04-03T20:04:00.715Z,418.040985
19t5Q2r86gHTX4ucxEgMXK8NENJBoLuSyi,50000000,1,2022-04-03T20:04:19.667Z,218.873993
19pjxBMBnTM1fm4MGe1BhJduVALyDwfiaC,410000000,1,2022-04-03T20:04:18.791Z,1700.745641
19TdRo2DhqBD4xgUCiMN1XAfLSjKW4p6hg,50000000,1,2022-04-03T20:04:19.638Z,204.774002
19teWcVofevZWqBa3hvFpHvRELzzLYyy2J,50000000,1,2022-04-03T20:04:19.697Z,204.774002
19nJLmzr9cMU2RVZgzQ79p3kLQ3mcJzeci,1000374,10,2022-04-03T20:03:59.819Z,58.03989950706181
19PBK2vT92BZehaLiifhddVx5QCbcPc77i,300000000,1,2022-04-03T20:04:19.712Z,1250.489961
19qRVAZG1qd4q8kYfKxypcedknrGSm9vo2,50000000,1,2022-04-03T20:04:18.808Z,208.1609955
19kj2xKgo96qgxQuaRVQFmX92CyEE7JYVf,300000000,1,2022-04-03T20:03:59.835Z,1818.498048
19S2k7QWKkBE6VZJNcZwQ1zGRfT7DpxVVN,150000000,1,2022-04-03T20:04:19.727Z,687.822006
19riJ75Vn9eopEuZMRaPbStNpnGomqrnHP,400000000,1,2022-04-03T20:04:19.756Z,1686.760008
19sqZcJuRsvH83WwmstsQSkKzZmJArwRDz,250000000,1,2022-04-03T20:04:19.770Z,1645.1950075
19oh1HqCZ2KFNgYj2U3CPqPEPoTfMsmyi5,50000000,1,2022-04-03T20:04:00.776Z,210.845001
19t8TeeBx5T19xWGDXNZYdXLY8N5saUNoe,400000000,1,2022-04-03T20:04:18.869Z,1667.319948
19SmyG51vHoE2XdYQ1wHMC9RiitRBCm7ua,100000000,1,2022-04-03T20:04:18.899Z,414.81601
19m7YJ74FP4hwRpVzB1CVzgWj5DWNKfwhm,510010000,1,2022-04-03T20:03:59.870Z,2321.0401331985004
19Mv8i5Pa39ygisD1xGbxUfypAivi9C6GN,300000000,1,2022-04-03T20:03:59.886Z,1271.202027
19r3TaJ1yWrDF4brmYWyP8BngXdVM49BGm,50000000,1,2022-04-03T20:04:18.913Z,206.6535035
19rCVFwT9QeqS9Ghitytt3az8Dh7sgXez,300000000,1,2022-04-03T20:04:19.855Z,1830.6119370000001
19oEdnhyAhjdrLXMJQfVCFrgj1JarjMZx1,100000000,1,2022-04-03T20:03:59.908Z,419.411011
19T5chpRFcVAyuSfCeLHfLXABgwwh3vMGu,400010000,1,2022-04-03T20:04:19.901Z,2666.158692301
19Pe7r8WFzyEMBZVMxgehCQzk36VTVcqz6,400980000,2,2022-04-03T20:04:19.919Z,2307.7882104725995
19mZ7tbApBnSiPCtoN2ypTqFfXikg13PXH,100000000,1,2022-04-03T20:04:00.873Z,416.515991
19qZKr1FY6vxHcexm8SF3WCr5MDy3mL8sQ,410990000,2,2022-04-03T20:04:19.871Z,1714.5557605198
19L6UvS6bW77kDNZatefC9Fie1Rg8YzQmW,300000000,1,2022-04-03T20:03:59.927Z,1963.404054
19sw68W6yDEBQE3xB4kFix6sy338zkzmZb,410000000,1,2022-04-03T20:04:19.025Z,1865.8976384999999
19KNohh3szuJC4cxq2Fig1zNtVRKEyLM5i,200000000,3,2022-04-03T20:04:00.949Z,1281.184154004
19rX3VTwQsefwU1xbVBDzjELF1jqv2PzXu,50000000,1,2022-04-03T20:04:19.040Z,208.4149935
19rsG8y1NyLMAC7PV6nrAHDPn65jhqndVH,10000,1,2022-04-03T20:04:19.088Z,0.06391929930000001
19NyopztJoMW8vxrr5H97Wc64fv2urHxXr,150078974,2,2022-04-03T20:04:00.934Z,680.4340599825292
19SspSUHZzGBFMavW3hZppxZtdo66cNG4F,302157565,2,2022-04-03T20:04:19.103Z,1843.7774844795113
19sH7Kpbyv1GdsT8H2my1vXXpHT36YrCKz,200000000,1,2022-04-03T20:04:19.935Z,1316.156006
19rVeAjH7wgeip9eAs85sPifhkjW6s9ZqT,250000000,3,2022-04-03T20:04:19.158Z,1437.6400347100002
19Rs8JYHxAZ2obTrTxCtNdMLAXR1HUb8Eu,100000000,1,2022-04-03T20:04:19.055Z,438.798004
19Qk7tPJcgEQz3MmMpURkZMoHTC7S8ErCv,100000000,1,2022-04-03T20:04:20.013Z,407.488007
19oLn2ksvp5LX77m8sc9bjsFFNiSG4F3jM,300000000,1,2022-04-03T20:03:59.979Z,1250.1870119999999
19NvzBWjrtmCiUoiNpNwX8kEEZKUpkLAph,300000000,1,2022-04-03T20:04:00.918Z,1817.078979
19RsaeM6CUb4wxFYyte9EYnofQ92cg2ySL,100000000,1,2022-04-03T20:04:19.071Z,426.765015
